Site,Date,Depth,Temp
4_ris,2025-07-25,15,21.52443006634712
4_ris,2025-07-25,20,21.084231086075302
4_ris,2025-07-25,30,17.925931580364704
4_ris,2025-07-25,40,13.915066994726658
4_ris,2025-07-25,50,11.574175246059896
4_ris,2025-07-25,65,8.25547045469284
4_ris,2025-07-25,80,7.0586565881967545
4_ris,2025-07-26,5,22.007843255996704
4_ris,2025-07-26,10,21.892849512398243
4_ris,2025-07-26,15,21.612323373556137
4_ris,2025-07-26,20,21.20801416039467
4_ris,2025-07-26,30,17.98599200695753
4_ris,2025-07-26,40,13.795678585767746
4_ris,2025-07-26,50,11.378612637519836
4_ris,2025-07-26,65,8.337504208087921
4_ris,2025-07-26,80,7.175115220248699
4_ris,2025-07-27,5,22.262733846902847
4_ris,2025-07-27,10,22.05545213073492
4_ris,2025-07-27,15,21.60060426592827
4_ris,2025-07-27,20,21.092287972569466
4_ris,2025-07-27,30,17.606585897505283
4_ris,2025-07-27,40,13.704123057425022
4_ris,2025-07-27,50,11.339793093502522
4_ris,2025-07-27,65,8.430524624884129
4_ris,2025-07-27,80,7.295236073434353
4_ris,2025-07-28,5,22.508102662861347
4_ris,2025-07-28,10,22.20194097608328
4_ris,2025-07-28,15,21.686300240457054
4_ris,2025-07-28,20,21.18384350091219
4_ris,2025-07-28,30,17.741355635225773
4_ris,2025-07-28,40,13.857203900814056
4_ris,2025-07-28,50,11.348582424223425
4_ris,2025-07-28,65,8.440778844058514
4_ris,2025-07-28,80,7.3736076056957245
4_ris,2025-07-29,5,22.670705281198025
4_ris,2025-07-29,10,22.195348978042603
4_ris,2025-07-29,15,21.492934964597225
4_ris,2025-07-29,20,20.911374248564243
4_ris,2025-07-29,30,17.40955840051174
4_ris,2025-07-29,40,13.481460012495518
4_ris,2025-07-29,50,11.037293627858162
4_ris,2025-07-29,65,8.418073073029518
4_ris,2025-07-29,80,7.435865364968777
4_ris,2025-07-30,5,22.659718617796894
4_ris,2025-07-30,10,22.450239568948746
4_ris,2025-07-30,15,21.81740775704384
4_ris,2025-07-30,20,21.320810571312904
4_ris,2025-07-30,30,17.87099826335907
4_ris,2025-07-30,40,13.781762145459652
4_ris,2025-07-30,50,11.172795809805391
4_ris,2025-07-30,65,8.440046399831772
4_ris,2025-07-30,80,7.471022687852383
4_ris,2025-07-31,5,22.98858607560396
4_ris,2025-07-31,10,22.682424388825893
4_ris,2025-07-31,15,22.09646900743246
4_ris,2025-07-31,20,21.590350046753883
4_ris,2025-07-31,30,17.753807187080383
4_ris,2025-07-31,40,13.69533372670412
4_ris,2025-07-31,50,11.259956672787666
4_ris,2025-07-31,65,8.579210802912712
4_ris,2025-07-31,80,7.512772008776665
4_ris,2025-08-01,5,23.202459789812565
4_ris,2025-08-01,10,22.994445629417896
4_ris,2025-08-01,15,22.32865382730961
4_ris,2025-08-01,20,21.815210424363613
4_ris,2025-08-01,30,17.745750300586224
4_ris,2025-08-01,40,13.606707975268364
4_ris,2025-08-01,50,11.303903326392174
4_ris,2025-08-01,65,8.6561174467206
4_ris,2025-08-01,80,7.51496934145689
4_ris,2025-08-02,5,23.32111575454473
4_ris,2025-08-02,10,23.1101718172431
4_ris,2025-08-02,15,22.229041412472725
4_ris,2025-08-02,20,21.63869136571884
