Site,Date,Depth,chl,Source
4_ris,2020-03-08,10,0.7139195799827576,MY
4_ris,2020-03-08,15,0.7141464948654175,MY
4_ris,2020-03-08,20,0.7134501338005066,MY
4_ris,2020-03-08,30,0.682617723941803,MY
4_ris,2020-03-08,40,0.6417101621627808,MY
4_ris,2020-03-08,50,0.6206110119819641,MY
4_ris,2020-03-09,5,0.729414165019989,MY
4_ris,2020-03-09,10,0.7294356822967529,MY
4_ris,2020-03-09,15,0.7293018102645874,MY
4_ris,2020-03-09,20,0.7273895740509033,MY
4_ris,2020-03-09,30,0.674954891204834,MY
4_ris,2020-03-09,40,0.5994592905044556,MY
4_ris,2020-03-09,50,0.5666233897209167,MY
4_ris,2020-03-10,5,0.7627840042114258,MY
4_ris,2020-03-10,10,0.7615939974784851,MY
4_ris,2020-03-10,15,0.7598839402198792,MY
4_ris,2020-03-10,20,0.7542821764945984,MY
4_ris,2020-03-10,30,0.692101776599884,MY
4_ris,2020-03-10,40,0.5759806632995605,MY
4_ris,2020-03-10,50,0.5364932417869568,MY
4_ris,2020-03-11,5,0.7326367497444153,MY
4_ris,2020-03-11,10,0.7318896055221558,MY
4_ris,2020-03-11,15,0.7309667468070984,MY
4_ris,2020-03-11,20,0.7292513251304626,MY
4_ris,2020-03-11,30,0.7155267000198364,MY
4_ris,2020-03-11,40,0.6445460319519043,MY
4_ris,2020-03-11,50,0.5883219838142395,MY
4_ris,2020-03-12,5,0.7242099046707153,MY
4_ris,2020-03-12,10,0.7237244248390198,MY
4_ris,2020-03-12,15,0.7231277823448181,MY
4_ris,2020-03-12,20,0.7221232056617737,MY
4_ris,2020-03-12,30,0.7173523306846619,MY
4_ris,2020-03-12,40,0.695261538028717,MY
4_ris,2020-03-12,50,0.6660619378089905,MY
4_ris,2020-03-13,5,0.7237938046455383,MY
4_ris,2020-03-13,10,0.7232043743133545,MY
4_ris,2020-03-13,15,0.7225173115730286,MY
4_ris,2020-03-13,20,0.7214272022247314,MY
4_ris,2020-03-13,30,0.718289315700531,MY
4_ris,2020-03-13,40,0.7121954560279846,MY
